file,n_words,mean_euclidean_distance,std_euclidean_distance,mean_cosine_similarity,std_cosine_similarity
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/polish_embeddings.npz,10000,0.708068311214447,0.16149979829788208,0.687427818775177,0.16259340941905975
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/builtin_embeddings.npz,524,0.7497114539146423,0.14372792840003967,0.6459681391716003,0.15981455147266388
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/polish_embeddings_unnormalize.npz,10000,2.979727029800415,1.338344931602478,2.6674604415893555,0.34493476152420044
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/builtin_embeddings_unnormalize.npz,524,3.406569242477417,1.3498979806900024,2.724813222885132,0.3562451899051666
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/random_10000.npz,10000,0.9999535083770752,0.0004780014278367162,0.009622707962989807,0.04967194050550461
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/random_524.npz,524,0.9990732669830322,0.0022409900557249784,0.04298141598701477,0.05209191516041756
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/random_10000_unnormalized.npz,10000,19.57305908203125,0.701552152633667,0.19733667373657227,0.9966456890106201
/Users/janzabkiewicz/PycharmProjects/CodeNames/embeddings/random_524_unnormalized.npz,524,19.5333251953125,0.6953367590904236,0.871965229511261,0.9839575290679932
